"RGI	Código no Mapa	Empreendimento	Edifício	Zona de Valor	Endereço	Bairro	Distrito	Região	Cidade	UF	CEP	Zoneamento	Setor	Quadra	Data Lançamento	Data Entrega	Data Ocupação	Data Projeto Aprovado	Tipologia	Classificação do tipo	Padrão	Status	Área Terreno	Área Total Construída	Torres	Nº de Elevadores	Registro de Incorporação	Infraestrutura	Grupo Incorporador Apelido	Grupo Incorporador	Incorporadora 1	Incorporadora 2	Incorporadora 3	Incorporadora 4	Construtora 1	Construtora 2	Vendedora 1	Vendedora 2	Vendedora 3	Vendedora 4	Banco	Unidade	Dormitórios	Suítes	Banheiros	Nº Vagas	Área Privativa	Área Total	Nº Total de Unidades	Nº Unidades por Pavimento	Nº de Pavimentos	Valor do Dolar no lançamento	(VMU)Preço de venda da unidade no lançamento	(VUV)Preço m2 privativo no lançamento	(VMU)Preço de venda da unidade atualizado INCC	(VUV)Preço m2 privativo atualizado INCC	(VMU)Preço de venda da unidade atualizado IGPM	(VUV)Preço m2 privativo atualizado IGPM	(VMU)Preço de venda da unidade atualizado CUB	(VUV)Preço m2 privativo atualizado CUB	(VMU)Preço de venda da unidade na data pesquisa	(VUV)Preço m2 privativo na data pesquisa	% Unidades Vendidas	% Unidades a Vender	Unidades Vendidas	Qtd em Estoque	VGV	Modalidade	Banco	Condições de pagamento	Responsabilidade do Comprador	Data Pesquisa";
"330241115	122	PARQUE SALEM	TORRE 1. TORRE 2. TORRE 3. TORRE 4. TORRE 5. TORRE 6. TORRE 7. TORRE 8. TORRE 9. TORRE 10. TORRE 11. TORRE 12. TORRE 13. TORRE 14. TORRE 15. TORRE 16. TORRE 17. TORRE 18. TORRE 19. TORRE 20. TORRE 21. TORRE 22. TORRE 23. TORRE 24. TORRE 25. TORRE 26. TORRE 27. TORRE 28. TORRE 29. TORRE 30. TORRE 31. TORRE 32. TORRE 33. TORRE 34. TORRE 35. TORRE 36. TORRE 37. TORRE 38. TORRE 39. TORRE 40. TORRE 41. TORRE 42. TORRE 43. TORRE 44. TORRE 45	SOROCABA - SP	R SALVADOR LEITE MARQUES. 3	EDEN	SEM DISTRITO		SOROCABA	SP	18103-050		0	0	42401	43132	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	61231.33		45	0		Quadra Gramada. Quadra Poli-Esportiva. Piscina Adulta. Espaco Gourmet. Salao de Festas. Salao de Jogos. Piscina Infantil. Playground. Fitness.	MRV	MRV ENGENHARIA E PARTICIPACOES S/A	MRV ENGENHARIA E PARTICIPACOES S/A				MRV ENGENHARIA E PARTICIPACOES S/A		MRV ENGENHARIA E PARTICIPACOES S/A				BANCO DO BRASIL	2 DORMS	2	0	1	1	42.86	69	728	4	4	397.312	156047	3640.85	175867.11	4103.29	172016.82	4013.45	172080.14	4014.93	149334	3484.23	896.978.021.978.022	103.021.978.021.978	653	75	113602216	Preço Fechado	BANCO DO BRASIL			43362";
"31395715	123	PARQUE SERRA AZUL	BLOCO 1. BLOCO 2. BLOCO 3. BLOCO 4. BLOCO 5. BLOCO 6. BLOCO 7. BLOCO 8. BLOCO 9. BLOCO 10. BLOCO 11. BLOCO 12. BLOCO 13. BLOCO 14. BLOCO 15. BLOCO 16. BLOCO 17. BLOCO 18. BLOCO 19. BLOCO 20. BLOCO 21. BLOCO 22. BLOCO 23. BLOCO 24. BLOCO 25. BLOCO 26. BLOCO 27. BLOCO 28. BLOCO 29. BLOCO 30. BLOCO 31. BLOCO 32. BLOCO 33. BLOCO 34. BLOCO 35. BLOCO 36. BLOCO 37. BLOCO 38	SOROCABA - SP	R SERAPHIM BANIETTI. 0	CAGUASSU	SEM DISTRITO		SOROCABA	SP	18072-856	ZR 3	0	0	42248	43132	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	PRONTO	41669.74		38	0		Quadra Gramada. Churrasqueira. Piscina Adulta. Espaco Gourmet. Salao de Festas. Salao de Jogos. Piscina Infantil. Playground. Fitness.	MRV	MRV ENGENHARIA E PARTICIPACOES S/A	MRV ENGENHARIA E PARTICIPACOES S/A				MRV ENGENHARIA E PARTICIPACOES S/A		MRV ENGENHARIA E PARTICIPACOES S/A				CAIXA	2 DORMS	2	0	1	1	45.15	67.72	608	4	4	390.581	156251	3460.71	179163.18	3968.18	183414.08	4062.33	173659.56	3846.28	149770	3317.17	888.157.894.736.842	111.842.105.263.158	540	68	95000608	Preço Fechado	CAIXA			43362";
"313821217	124	PARQUE SERRA BONITA	BL 1. BL 2. BL 3. BL 4. BL 5. BL 6. BL 7. BL 8. BL 9. BL 10. BL 11. BL 12. BL 13. BL 14. BL 15. BL 16. BL 17. BL 18. BL 19. BL 20. BL 21. BL 22. BL 23. BL 24. BL 25. BL 26. BL 27. BL 28. BL 29. BL 30. BL 31. BL 32. BL 33. BL 34. BL 35. BL 36. BL 37. BL 38. BL 39. BL 40. BL 41. BL 42. BL 43. BL 44. BL 45. BL 46. BL 47. BL 48. BL 49. BL 50	SOROCABA - SP	R COMENDADOR VICENTE AMARAL. 3333	JARDIM GUARUJA	SEM DISTRITO		SOROCABA	SP	18050-600	ZR 2	0	0	43132	43831	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	LANÇAMENTO	49491.56		50	0		Quadra Gramada. Salao de Festas. Playground. Fitness.	MRV	MRV ENGENHARIA E PARTICIPACOES S/A	MRV ENGENHARIA E PARTICIPACOES S/A				MRV ENGENHARIA E PARTICIPACOES S/A		MRV ENGENHARIA E PARTICIPACOES S/A					GARDEN	2	0	1	1	40.28	60.42	150	4	3	324.091	168220	4176.27	172420.74	4280.56	176713.03	4387.12	171151.38	4249.05	169208	4200.79	90	10	135	15	25233000	Preço Fechado				43362";
"313821217	124	PARQUE SERRA BONITA	BL 1. BL 2. BL 3. BL 4. BL 5. BL 6. BL 7. BL 8. BL 9. BL 10. BL 11. BL 12. BL 13. BL 14. BL 15. BL 16. BL 17. BL 18. BL 19. BL 20. BL 21. BL 22. BL 23. BL 24. BL 25. BL 26. BL 27. BL 28. BL 29. BL 30. BL 31. BL 32. BL 33. BL 34. BL 35. BL 36. BL 37. BL 38. BL 39. BL 40. BL 41. BL 42. BL 43. BL 44. BL 45. BL 46. BL 47. BL 48. BL 49. BL 50	SOROCABA - SP	R COMENDADOR VICENTE AMARAL. 3333	JARDIM GUARUJA	SEM DISTRITO		SOROCABA	SP	18050-600	ZR 2	0	0	43132	43831	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	LANÇAMENTO	49491.56		50	0		Quadra Gramada. Salao de Festas. Playground. Fitness.	MRV	MRV ENGENHARIA E PARTICIPACOES S/A	MRV ENGENHARIA E PARTICIPACOES S/A				MRV ENGENHARIA E PARTICIPACOES S/A		MRV ENGENHARIA E PARTICIPACOES S/A					2 DORMS	2	0	1	1	40.28	60.42	650	4	3	324.091	165814	4116.53	169954.66	4219.33	174185.56	4324.36	168703.45	4188.26	144243	3581.01	507.692.307.692.308	492.307.692.307.692	330	320	107779100	Preço Fechado				43362";
"313671117	125	PARQUE SERRA DO HORTO	BL 1. BL 2. BL 3. BL 4. BL 5. BL 6. BL 7. BL 8. BL 9. BL 10. BL 11. BL 12. BL 13. BL 14. BL 15. BL 16. BL 17. BL 18. BL 19	SOROCABA - SP	AL DO HORTO. 454	CAGUASSU	SEM DISTRITO		SOROCABA	SP	18072-851	ZR 3	0	0	42948	43678	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	16022.02		19	0		Espaco Gourmet. Salao de Festas. Playground. Fitness.	MRV	MRV ENGENHARIA E PARTICIPACOES S/A	MRV ENGENHARIA E PARTICIPACOES S/A				MRV ENGENHARIA E PARTICIPACOES S/A		MRV ENGENHARIA E PARTICIPACOES S/A					GARDEN	2	0	1	1	43.2	64.8	57	4	4	315.031	151809	3514.1	157261.17	3640.31	164157.82	3799.95	156691.96	3627.13	160396	3712.87	859.649.122.807.018	140.350.877.192.982	49	8	8653113	Preço Fechado				43362";
"313671117	125	PARQUE SERRA DO HORTO	BL 1. BL 2. BL 3. BL 4. BL 5. BL 6. BL 7. BL 8. BL 9. BL 10. BL 11. BL 12. BL 13. BL 14. BL 15. BL 16. BL 17. BL 18. BL 19	SOROCABA - SP	AL DO HORTO. 454	CAGUASSU	SEM DISTRITO		SOROCABA	SP	18072-851	ZR 3	0	0	42948	43678	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	16022.02		19	0		Espaco Gourmet. Salao de Festas. Playground. Fitness.	MRV	MRV ENGENHARIA E PARTICIPACOES S/A	MRV ENGENHARIA E PARTICIPACOES S/A				MRV ENGENHARIA E PARTICIPACOES S/A		MRV ENGENHARIA E PARTICIPACOES S/A					2 DORMS	2	0	1	1	43.2	64.8	247	4	4	315.031	148238	3431.44	153561.92	3554.68	160296.34	3710.57	153006.1	3541.81	141362	3272.27	716.599.190.283.401	283.400.809.716.599	177	70	36614786	Preço Fechado				43362";
"35109914	126	PARQUE SERRANO	BLOCO 1. BLOCO 2. BLOCO 3. BLOCO 4. BLOCO 5. BLOCO 6. BLOCO 7. BLOCO 8. BLOCO 9. BLOCO 10. BLOCO 11. BLOCO 12	SOROCABA - SP	R REINO UNIDO. 370	JARDIM DO PACO	SEM DISTRITO		SOROCABA	SP	18087-085		0	0	41944	42795	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	EM OBRAS	11320		12	0		Espaco Gourmet. Salao de Festas. Playground. Fitness.	MRV	MRV ENGENHARIA E PARTICIPACOES S/A	MRV ENGENHARIA E PARTICIPACOES S/A				MRV ENGENHARIA E PARTICIPACOES S/A		MRV ENGENHARIA E PARTICIPACOES S/A				BANCO DO BRASIL	2 DORMS	2	0	1	1	45.53	68.29	192	4	4	254.836	147472	3239.01	180450.41	3963.33	185229.2	4068.29	171728.62	3771.77	174877	3840.92	100	0	192	0	28314624	Preço Fechado	BANCO DO BRASIL			42776";
"81581158	127	PASSEO CONDOMINIO CLUB	MIRANTE. CENARIO	SOROCABA - SP	R MARCIO DOS SANTOS FLORES. 333	WANEL VILLE	SEM DISTRITO		SOROCABA	SP	18055-029		0	0	42217	43070	0	42222	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	6007.3		2	2		Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Salao de Festas. Salao de Jogos. Solarium. Playground. Brinquedoteca. Fitness.	SABIA	SABIA RESIDENCIAL LTDA	SABIA RESIDENCIAL LTDA				SABIA RESIDENCIAL LTDA		LIBORIO BRASIL BROKERS	JULIO CASAS IMOVEIS			CAIXA	2 DORMS	2	0	1	1	53.48	66	52	6	13	35.137	190300	3558.34	218681.07	4089.03	225495.87	4216.45	211896.46	3962.16	197600	3694.84	100	0	52	0	9895600	Preço Fechado	CAIXA			43160";
"81581158	127	PASSEO CONDOMINIO CLUB	MIRANTE. CENARIO	SOROCABA - SP	R MARCIO DOS SANTOS FLORES. 333	WANEL VILLE	SEM DISTRITO		SOROCABA	SP	18055-029		0	0	42217	43070	0	42222	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	PRONTO	6007.3		2	2		Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Salao de Festas. Salao de Jogos. Solarium. Playground. Brinquedoteca. Fitness.	SABIA	SABIA RESIDENCIAL LTDA	SABIA RESIDENCIAL LTDA				SABIA RESIDENCIAL LTDA		LIBORIO BRASIL BROKERS	JULIO CASAS IMOVEIS			CAIXA	3 DORMS	3	1	2	2	65.71	89	52	6	13	35.137	236300	3596.1	271541.44	4132.42	280003.54	4261.2	263116.83	4004.21	250900	3818.29	100	0	52	0	12287600	Preço Fechado	CAIXA			43160";
"81581158	127	PASSEO CONDOMINIO CLUB	MIRANTE. CENARIO	SOROCABA - SP	R MARCIO DOS SANTOS FLORES. 333	WANEL VILLE	SEM DISTRITO		SOROCABA	SP	18055-029		0	0	42217	43070	0	42222	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	PRONTO	6007.3		2	2		Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Salao de Festas. Salao de Jogos. Solarium. Playground. Brinquedoteca. Fitness.	SABIA	SABIA RESIDENCIAL LTDA	SABIA RESIDENCIAL LTDA				SABIA RESIDENCIAL LTDA		LIBORIO BRASIL BROKERS	JULIO CASAS IMOVEIS			CAIXA	GARDEN	2	1	2	1	79.73	102	4	6	13	35.137	252300	3164.43	289927.66	3636.37	298962.73	3749.69	280932.61	3523.55	247000	3097.96	100	0	4	0	1009200	Preço Fechado	CAIXA			43160";
"81581158	127	PASSEO CONDOMINIO CLUB	MIRANTE. CENARIO	SOROCABA - SP	R MARCIO DOS SANTOS FLORES. 333	WANEL VILLE	SEM DISTRITO		SOROCABA	SP	18055-029		0	0	42217	43070	0	42222	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	PRONTO	6007.3		2	2		Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Salao de Festas. Salao de Jogos. Solarium. Playground. Brinquedoteca. Fitness.	SABIA	SABIA RESIDENCIAL LTDA	SABIA RESIDENCIAL LTDA				SABIA RESIDENCIAL LTDA		LIBORIO BRASIL BROKERS	JULIO CASAS IMOVEIS			CAIXA	GARDEN	2	0	1	1	82.74	124.11	2	6	13	35.137	255600	3089.2	293719.82	3549.92	302873.06	3660.55	284607.12	3439.78	262000	3166.55	100	0	2	0	511200	Preço Fechado	CAIXA			43160";
"81581158	127	PASSEO CONDOMINIO CLUB	MIRANTE. CENARIO	SOROCABA - SP	R MARCIO DOS SANTOS FLORES. 333	WANEL VILLE	SEM DISTRITO		SOROCABA	SP	18055-029		0	0	42217	43070	0	42222	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	PRONTO	6007.3		2	2		Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Salao de Festas. Salao de Jogos. Solarium. Playground. Brinquedoteca. Fitness.	SABIA	SABIA RESIDENCIAL LTDA	SABIA RESIDENCIAL LTDA				SABIA RESIDENCIAL LTDA		LIBORIO BRASIL BROKERS	JULIO CASAS IMOVEIS			CAIXA	GARDEN	3	1	2	2	98.25	147.37	1	6	13	35.137	257000	2615.78	295328.61	3005.89	304531.99	3099.57	286166	2912.64	324340	3301.17	100	0	1	0	257000	Preço Fechado	CAIXA			43012";
"81581158	127	PASSEO CONDOMINIO CLUB	MIRANTE. CENARIO	SOROCABA - SP	R MARCIO DOS SANTOS FLORES. 333	WANEL VILLE	SEM DISTRITO		SOROCABA	SP	18055-029		0	0	42217	43070	0	42222	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	6007.3		2	2		Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Salao de Festas. Salao de Jogos. Solarium. Playground. Brinquedoteca. Fitness.	SABIA	SABIA RESIDENCIAL LTDA	SABIA RESIDENCIAL LTDA				SABIA RESIDENCIAL LTDA		LIBORIO BRASIL BROKERS	JULIO CASAS IMOVEIS			CAIXA	2 DORMS	2	0	1	1	48.73	68	52	6	13	35.137	177600	3644.57	204087.01	4188.12	210447.01	4318.63	197755.18	4058.18	188300	3864.15	100	0	52	0	9235200	Preço Fechado	CAIXA			43012";
"81581158	127	PASSEO CONDOMINIO CLUB	MIRANTE. CENARIO	SOROCABA - SP	R MARCIO DOS SANTOS FLORES. 333	WANEL VILLE	SEM DISTRITO		SOROCABA	SP	18055-029		0	0	42217	43070	0	42222	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	PRONTO	6007.3		2	2		Quadra Poli-Esportiva. Churrasqueira. Piscina Adulta. Salao de Festas. Salao de Jogos. Solarium. Playground. Brinquedoteca. Fitness.	SABIA	SABIA RESIDENCIAL LTDA	SABIA RESIDENCIAL LTDA				SABIA RESIDENCIAL LTDA		LIBORIO BRASIL BROKERS	JULIO CASAS IMOVEIS			CAIXA	GARDEN	3	1	2	2	106.44	151	3	6	13	35.137	278400	2615.56	319920.17	3005.64	329889.91	3099.31	309994.61	2912.39	287000	2696.35	100	0	3	0	835200	Preço Fechado	CAIXA			43012";
"39439417	128	PIAZZA DE ROMA		SOROCABA - SP	R PABLO GOMES MATIELLI. 480	JARDIM PIAZZA DI ROMA	SEM DISTRITO		SOROCABA	SP	18051-785	ZR 3	0	0	42583	42948	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	PRONTO	329.95		1	0			INVEST PART	INVESTIDOR PARTICULAR	INVESTIDOR PARTICULAR				INVESTIDOR PARTICULAR		ONIX IMOVEIS					1 DORM	1	0	1	1	40	60	8	4	2	320.906	118800	2970	128685.71	3217.14	126265.39	3156.63	125169.92	3129.25	135000	3375	100	0	8	0	950400	Preço Fechado				43158";
"32276218	129	PIAZZA VENEZIA		SOROCABA - SP	R TEREZA PALAGI LYRA. 26	JARDIM PIAZZA DI ROMA	SEM DISTRITO		SOROCABA	SP	18051-765	ZR 3	0	0	43160	43497	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	LANÇAMENTO	400		1	0		Vigilancia Eletronica.	ES CONSTRUTORA	ES CONSTRUTORA	ES CONSTRUTORA				ES CONSTRUTORA		CASABRANCA MERCADO IMOBILIARIO					2 DORMS	2	0	1	1	52.47	78.7	16	4	3	327.861	165000	3144.65	168496.39	3211.29	172236.5	3282.57	167907.89	3200.07	169000	3220.89	75	25	12	4	2640000	Preço Fechado				43348";
"39195713	130	PLATINUM SOROCABA	TORRES E. F  (1° FASE)	SOROCABA - SP	R MINISTRO SALGADO FILHO. 808	VILA FIORI	SEM DISTRITO	INTERIOR	SOROCABA	SP	18075-605		0	0	41456	42186	0	0	Res. Vertical	ECONOMICO	PADRAO SIMPLES-C/ELEVADOR	PRONTO	13348		2	1		Quadra Poli-Esportiva. Piscina Adulta. Playground.	AG VELASCO	AG VELASCO EMPREENDIMENTOS	AG VELASCO EMPREENDIMENTOS				AG VELASCO EMPREENDIMENTOS		REIS IMOVEIS LTDA					2 DORMS	2	0	1	1	49	73.5	84	6	7	225.217	130500	2663.27	173145.08	3533.58	174699.33	3565.3	162572.47	3317.81	129900	2651.02	100	0	84	0	10962000	Preço Fechado				41683";
"69238137	130	PLATINUM SOROCABA	TORRES A. B. C. D  2° FASE	SOROCABA - SP	R MINISTRO SALGADO FILHO. 808	VILA FIORI	SEM DISTRITO	-	SOROCABA	SP	18075-605		0	0	41456	41456	0	41478	Res. Vertical	ECONOMICO	PADRAO SIMPLES-C/ELEVADOR	PRONTO	13348		4	1		Quadra Poli-Esportiva. Piscina Adulta. Playground.	AG VELASCO	AG VELASCO EMPREENDIMENTOS	AG VELASCO EMPREENDIMENTOS				AG VELASCO EMPREENDIMENTOS		REIS IMOVEIS LTDA					2 DORMS	2	0	1	1	49	73.5	168	4	7	225.217	132600	2706.12	175931.33	3590.43	177510.59	3622.66	165188.58	3371.19	169500	3459.18	100	0	168	0	22276800	Preço Fechado				43165";
"38290215	131	PLAZA MAZON		SOROCABA - SP	R PEDRO JOSE SENGER. 598	VILA HARO	SEM DISTRITO		SOROCABA	SP	18015-000		0	0	41579	42339	0	0	Res. Vertical	MEDIO BAIXO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	726.62		1	2		Salao de Festas.	AF	AF EMPREENDIMENTOS IMOBILIARIOS LTDA	AF EMPREENDIMENTOS IMOBILIARIOS LTDA				AF EMPREENDIMENTOS IMOBILIARIOS LTDA		RIBERA NEGOCIOS IMOBILIARIOS LTDA					2 DORMS	2	1	2	2	78	117	32	4	8	229.427	184872	2370.15	241980.37	3102.31	240707.24	3085.99	229051.92	2936.56	240000	3076.92	100	0	32	0	5915904	Preço Fechado				42849";
"3716515	132	PORTUGAL		SOROCABA - SP	TV PORTUGAL. 245	JARDIM EUROPA	SEM DISTRITO		SOROCABA	SP	18045-300		0	0	42064	42217	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	LANÇAMENTO	806.91		1	0			GUEB	GUEB EMPREENDIMENTOS IMOBILIARIOS	GUEB EMPREENDIMENTOS IMOBILIARIOS				GUEB EMPREENDIMENTOS IMOBILIARIOS		REIS IMOVEIS LTDA					2 DORMS	2	0	1	2	53	79.5	16	7	4	313.948	173630	3276.04	208409.45	3932.26	212427.98	4008.08	201155.21	3795.38	184500	3481.13	100	0	16	0	2778080	Preço Fechado				42376";
"3716515	132	PORTUGAL		SOROCABA - SP	TV PORTUGAL. 245	JARDIM EUROPA	SEM DISTRITO		SOROCABA	SP	18045-300		0	0	42064	42217	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	LANÇAMENTO	806.91		1	0			GUEB	GUEB EMPREENDIMENTOS IMOBILIARIOS	GUEB EMPREENDIMENTOS IMOBILIARIOS				GUEB EMPREENDIMENTOS IMOBILIARIOS		REIS IMOVEIS LTDA					1 DORM	1	0	1	1	35	52.5	15	7	4	313.948	127070	3630.57	152523.12	4357.8	155464.05	4441.83	147214.15	4206.12	133000	3800	100	0	15	0	1906050	Preço Fechado				42212";
"375101016	133	PRACA VERDE		SOROCABA - SP	AL FRANCA. 226	VILA NOVA SOROCABA	SEM DISTRITO		SOROCABA	SP	18070-680	ZR 2	0	0	41944	42705	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	PRONTO	800		1	0			3R	3R INCORPORADORA	3R INCORPORADORA				3R INCORPORADORA		3R INCORPORADORA					2 DORMS	2	0	1	1	45.22	67.83	23	6	3	254.836	130720	2890.76	159952.25	3537.21	164188.19	3630.88	152221.21	3366.24	165000	3648.83	91.304.347.826.087	869.565.217.391.305	21	2	3006560	Preço Fechado				43349";
"39407713	134	PREMIERE		SOROCABA - SP	R JOSE RAYMUNDO DE ANDRADE. 452	EDEN	SEM DISTRITO	INTERIOR	SOROCABA	SP	18103-025		0	0	41334	42036	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	1990		1	2		Salao de Festas. Playground. Fitness.	J CARDOSO E TELO	CONSTRUTORA J CARDOSO E TELO LTDA	CONSTRUTORA J CARDOSO E TELO LTDA				CONSTRUTORA J CARDOSO E TELO LTDA		J CARDOSO IMOVEIS					2 DORMS	2	0	1	1	51.94	77.91	22	6	11	200.735	150480	2897.19	209007.72	4024.02	203788.47	3923.54	199491.31	3840.8	168000	3234.5	100	0	22	0	3310560	Preço Fechado				42739";
"39407713	134	PREMIERE		SOROCABA - SP	R JOSE RAYMUNDO DE ANDRADE. 452	EDEN	SEM DISTRITO	INTERIOR	SOROCABA	SP	18103-025		0	0	41334	42036	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	1990		1	2		Salao de Festas. Playground. Fitness.	J CARDOSO E TELO	CONSTRUTORA J CARDOSO E TELO LTDA	CONSTRUTORA J CARDOSO E TELO LTDA				CONSTRUTORA J CARDOSO E TELO LTDA		J CARDOSO IMOVEIS					2 DORMS	2	1	2	1	53.43	80.14	22	6	11	200.735	157776	2952.95	219141.43	4101.47	213669.12	3999.05	209163.61	3914.73	190000	3556.05	100	0	22	0	3471072	Preço Fechado				42641";
"39407713	134	PREMIERE		SOROCABA - SP	R JOSE RAYMUNDO DE ANDRADE. 452	EDEN	SEM DISTRITO	INTERIOR	SOROCABA	SP	18103-025		0	0	41334	42036	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	PRONTO	1990		1	2		Salao de Festas. Playground. Fitness.	J CARDOSO E TELO	CONSTRUTORA J CARDOSO E TELO LTDA	CONSTRUTORA J CARDOSO E TELO LTDA				CONSTRUTORA J CARDOSO E TELO LTDA		J CARDOSO IMOVEIS					2 DORMS	2	1	2	1	56.94	85.41	22	6	11	200.735	162340	2851.07	225480.55	3959.97	219849.94	3861.08	215214.11	3779.66	180000	3161.22	100	0	22	0	3571480	Preço Fechado				41934";
"39512417	135	PRIMAVERA		SOROCABA - SP	R ADAO DE BRITO. 159	VILA LEOPOLDINA	SEM DISTRITO		SOROCABA	SP	18070-290	ZR 2	0	0	42064	42705	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-S/ELEVADOR	PRONTO	300		1	0			3R	3R INCORPORADORA	3R INCORPORADORA				RDM CONSTRUTORA		3R INCORPORADORA					1 DORM	1	0	1	1	30	45	10	5	1	313.948	89250	2975	107127.48	3570.92	109193.1	3639.77	103398.62	3446.62	119000	3966.67	100	0	10	0	892500	Preço Fechado				43227";
"37328413	136	PRIVILEGE		SOROCABA - SP	R JOSE MARIA HANNICKEL. 555	JARDIM PORTAL DA COLINA	SEM DISTRITO	INTERIOR	SOROCABA	SP	18047-360		0	0	41334	42491	0	0	Res. Vertical	MEDIO ALTO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	4405.22		1	2		Bar. Quadra Poli-Esportiva. Piscina Adulta. Salao de Festas. Piscina Infantil. Solarium. Playground. Fitness.	PLANETA	CONSTRUTORA PLANETA	CONSTRUTORA PLANETA				CONSTRUTORA PLANETA		CONSTRUTORA PLANETA					3 DORMS	3	3	3	4	151	226.5	58	4	15	200.735	614010	4066.29	852823.17	5647.83	831526.82	5506.8	813992.95	5390.68	920000	6092.72	100	0	58	0	35612580	Preço Fechado				43153";
"37328413	136	PRIVILEGE		SOROCABA - SP	R JOSE MARIA HANNICKEL. 555	JARDIM PORTAL DA COLINA	SEM DISTRITO	INTERIOR	SOROCABA	SP	18047-360		0	0	41334	42491	0	0	Res. Vertical	MEDIO ALTO	PADRAO MEDIO-C/ELEVADOR	EM OBRAS	4405.22		1	2		Bar. Quadra Poli-Esportiva. Piscina Adulta. Salao de Festas. Piscina Infantil. Solarium. Playground. Fitness.	PLANETA	CONSTRUTORA PLANETA	CONSTRUTORA PLANETA				CONSTRUTORA PLANETA		CONSTRUTORA PLANETA					GARDEN	3	3	3	3	167	250.5	2	4	15	200.735	635350	3804.49	882463.15	5284.21	860426.65	5152.25	842283.38	5043.61	655000	3922.16	100	0	2	0	1270700	Preço Fechado				41436";
"38449217	137	QUINTAS DONA LUZIA - VENDAS SUSPENSAS	VENDAS SUSPENSAS	SOROCABA - SP	R MANOEL BENEDITO CAMARGO. 0	JARDIM GUADALAJARA	SEM DISTRITO	-	SOROCABA	SP	18045-530	ZR 2	0	0	42795	43586	0	0	Res. Vertical	ECONOMICO	PADRAO MEDIO-C/ELEVADOR	LANÇAMENTO	999.54		1	2		Churrasqueira. Piscina Adulta. Salao de Jogos. Playground. Salao de Festas Infantil. Fitness.	MULTIPLA	MULTIPLA ENGENHARIA LTDA	MULTIPLA ENGENHARIA LTDA				MULTIPLA ENGENHARIA LTDA		R1 IMOVEIS				CAIXA	2 DORMS	2	0	1	1	53	79.5	52	4	13	312.733	179000	3377.36	189542.98	3576.28	187222.7	3532.51	187888.25	3545.06	179000	3377.36	423.076.923.076.923	576.923.076.923.077	22	30	9308000	Preço Fechado	CAIXA			43089";
