RGI;(VMU)Preço de venda da unidade na data pesquisa;(VUV)Preço m2 privativo na data pesquisa;% Vendido no Intervalo;% Valorização;Unidades Vendidas no Intervalo;Intervalo em Mêses;% Unidades Vendidas;% Unidades a Vender;Unidades Vendidas;Qtd em Estoque;Data Pesquisa
8918;250900;3818.2924973368;0.4231;0.061785865425307;11;-391;0.4231;0.5769;11;15;26/08/2016
8918;250900;3818.2924973368;0.4231;0.061785865425307;11;-391;0.4231;0.5769;11;15;26/08/2016
8918;250900;3818.2924973368;0.4615;0.061785865425307;12;-418;0.4615;0.5385;12;14;22/09/2016
8918;250900;3818.2924973368;0.4615;0.061785865425307;12;-418;0.4615;0.5385;12;14;22/09/2016
8918;250900;3818.2924973368;0.4615;0.061785865425307;12;-460;0.4615;0.5385;12;14;03/11/2016
8918;250900;3818.2924973368;0.4615;0.061785865425307;12;-460;0.4615;0.5385;12;14;03/11/2016
8918;250900;3818.2924973368;0.5;0.061785865425307;13;-516;0.5;0.5;13;13;29/12/2016
8918;250900;3818.2924973368;0.5;0.061785865425307;13;-516;0.5;0.5;13;13;29/12/2016
8918;250900;3818.2924973368;0.5;0.061785865425307;13;-521;0.5;0.5;13;13;03/01/2017
8918;250900;3818.2924973368;0.5;0.061785865425307;13;-521;0.5;0.5;13;13;03/01/2017
8918;250900;3818.2924973368;0.5;0.061785865425307;13;-583;0.5;0.5;13;13;06/03/2017
8918;250900;3818.2924973368;0.5;0.061785865425307;13;-583;0.5;0.5;13;13;06/03/2017
8918;250900;3818.2924973368;0.5385;0.061785865425307;14;-643;0.5385;0.4615;14;12;05/05/2017
8918;250900;3818.2924973368;0.5385;0.061785865425307;14;-643;0.5385;0.4615;14;12;05/05/2017
8918;250900;3818.2924973368;0.9231;0.061785865425307;24;-795;0.9231;0.0769;24;2;04/10/2017
8918;250900;3818.2924973368;0.9231;0.061785865425307;24;-795;0.9231;0.0769;24;2;04/10/2017
8918;250900;3818.2924973368;1;0.061785865425307;26;-943;1;0;26;0;01/03/2018
8918;250900;3818.2924973368;1;0.061785865425307;26;-943;1;0;26;0;01/03/2018
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-306;0.2308;0.7692;3;10;01/02/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-306;0.2308;0.7692;3;10;01/02/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-365;0.2308;0.7692;3;10;01/04/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-365;0.2308;0.7692;3;10;01/04/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-456;0.3077;0.6923;4;9;01/07/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-456;0.3077;0.6923;4;9;01/07/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-548;0.3077;0.6923;4;9;01/10/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-548;0.3077;0.6923;4;9;01/10/2010
8918;118600;1804.9003195861;0.6923;0.051138881503146;9;-644;0.6923;0.3077;9;4;05/01/2011
8918;118600;1804.9003195861;0.6923;0.051138881503146;9;-644;0.6923;0.3077;9;4;05/01/2011
8918;130000;1978.3898949932;0.7692;0.15217583975893;10;-742;0.7692;0.2308;10;3;13/04/2011
8918;130000;1978.3898949932;0.7692;0.15217583975893;10;-742;0.7692;0.2308;10;3;13/04/2011
8918;143800;2188.4035915386;0.7692;0.27448373659488;10;-833;0.7692;0.2308;10;3;13/07/2011
8918;143800;2188.4035915386;0.7692;0.27448373659488;10;-833;0.7692;0.2308;10;3;13/07/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-306;0.2308;0.7692;3;10;01/02/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-306;0.2308;0.7692;3;10;01/02/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-365;0.2308;0.7692;3;10;01/04/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-365;0.2308;0.7692;3;10;01/04/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-456;0.3077;0.6923;4;9;01/07/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-456;0.3077;0.6923;4;9;01/07/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-548;0.3077;0.6923;4;9;01/10/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-548;0.3077;0.6923;4;9;01/10/2010
8918;118600;1804.9003195861;0.6923;0.051138881503146;9;-644;0.6923;0.3077;9;4;05/01/2011
8918;118600;1804.9003195861;0.6923;0.051138881503146;9;-644;0.6923;0.3077;9;4;05/01/2011
8918;130000;1978.3898949932;0.7692;0.15217583975893;10;-742;0.7692;0.2308;10;3;13/04/2011
8918;130000;1978.3898949932;0.7692;0.15217583975893;10;-742;0.7692;0.2308;10;3;13/04/2011
8918;143800;2188.4035915386;0.7692;0.27448373659488;10;-833;0.7692;0.2308;10;3;13/07/2011
8918;143800;2188.4035915386;0.7692;0.27448373659488;10;-833;0.7692;0.2308;10;3;13/07/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-306;0.2308;0.7692;3;10;01/02/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-306;0.2308;0.7692;3;10;01/02/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-365;0.2308;0.7692;3;10;01/04/2010
8918;118600;1804.9003195861;0.2308;0.051138881503146;3;-365;0.2308;0.7692;3;10;01/04/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-456;0.3077;0.6923;4;9;01/07/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-456;0.3077;0.6923;4;9;01/07/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-548;0.3077;0.6923;4;9;01/10/2010
8918;118600;1804.9003195861;0.3077;0.051138881503146;4;-548;0.3077;0.6923;4;9;01/10/2010
8918;118600;1804.9003195861;0.6923;0.051138881503146;9;-644;0.6923;0.3077;9;4;05/01/2011
8918;118600;1804.9003195861;0.6923;0.051138881503146;9;-644;0.6923;0.3077;9;4;05/01/2011
8918;130000;1978.3898949932;0.7692;0.15217583975893;10;-742;0.7692;0.2308;10;3;13/04/2011
8918;130000;1978.3898949932;0.7692;0.15217583975893;10;-742;0.7692;0.2308;10;3;13/04/2011
8918;143800;2188.4035915386;0.7692;0.27448373659488;10;-833;0.7692;0.2308;10;3;13/07/2011
8918;143800;2188.4035915386;0.7692;0.27448373659488;10;-833;0.7692;0.2308;10;3;13/07/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;112830;1717.090245016;0;0;0;0;0;1;0;13;01/04/2009
8918;118600;1804.9003195861;0.4615;0.051138881503146;6;-306;0.4615;0.5385;6;7;01/02/2010
8918;118600;1804.9003195861;0.4615;0.051138881503146;6;-306;0.4615;0.5385;6;7;01/02/2010
8918;118600;1804.9003195861;0.4615;0.051138881503146;6;-365;0.4615;0.5385;6;7;01/04/2010
8918;118600;1804.9003195861;0.4615;0.051138881503146;6;-365;0.4615;0.5385;6;7;01/04/2010
8918;118600;1804.9003195861;0.4615;0.051138881503146;6;-456;0.4615;0.5385;6;7;01/07/2010
8918;118600;1804.9003195861;0.4615;0.051138881503146;6;-456;0.4615;0.5385;6;7;01/07/2010
8918;118600;1804.9003195861;0.5385;0.051138881503146;7;-548;0.5385;0.4615;7;6;01/10/2010
8918;118600;1804.9003195861;0.5385;0.051138881503146;7;-548;0.5385;0.4615;7;6;01/10/2010
8918;118600;1804.9003195861;0.9231;0.051138881503146;12;-644;0.9231;0.0769;12;1;05/01/2011
8918;118600;1804.9003195861;0.9231;0.051138881503146;12;-644;0.9231;0.0769;12;1;05/01/2011
8918;130000;1978.3898949932;0.8462;0.15217583975893;11;-742;0.8462;0.1538;11;2;13/04/2011
8918;130000;1978.3898949932;0.8462;0.15217583975893;11;-742;0.8462;0.1538;11;2;13/04/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-833;1;0;13;0;13/07/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-833;1;0;13;0;13/07/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;143800;2188.4035915386;1;0.27448373659488;13;-897;1;0;13;0;15/09/2011
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;149900;1414.1509433962;0;0.046787709497207;0;-306;0;1;0;1;01/02/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-306;0;1;0;1;01/02/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-365;0;1;0;1;01/04/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-365;0;1;0;1;01/04/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-456;0;1;0;1;01/07/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-456;0;1;0;1;01/07/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-548;0;1;0;1;01/10/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-548;0;1;0;1;01/10/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-644;0;1;0;1;05/01/2011
8918;149900;1414.1509433962;0;0.046787709497207;0;-644;0;1;0;1;05/01/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;149900;1414.1509433962;0;0.046787709497207;0;-306;0;1;0;1;01/02/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-306;0;1;0;1;01/02/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-365;0;1;0;1;01/04/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-365;0;1;0;1;01/04/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-456;0;1;0;1;01/07/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-456;0;1;0;1;01/07/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-548;0;1;0;1;01/10/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-548;0;1;0;1;01/10/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-644;0;1;0;1;05/01/2011
8918;149900;1414.1509433962;0;0.046787709497207;0;-644;0;1;0;1;05/01/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;149900;1414.1509433962;0;0.046787709497207;0;-306;0;1;0;1;01/02/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-306;0;1;0;1;01/02/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-365;0;1;0;1;01/04/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-365;0;1;0;1;01/04/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-456;0;1;0;1;01/07/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-456;0;1;0;1;01/07/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-548;0;1;0;1;01/10/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-548;0;1;0;1;01/10/2010
8918;149900;1414.1509433962;0;0.046787709497207;0;-644;0;1;0;1;05/01/2011
8918;149900;1414.1509433962;0;0.046787709497207;0;-644;0;1;0;1;05/01/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;143200;1350.9433962264;0;0;0;0;0;1;0;1;01/04/2009
8918;149900;1414.1509433962;3;0.046787709497207;3;-306;3;-2;3;-2;01/02/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-306;3;-2;3;-2;01/02/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-365;3;-2;3;-2;01/04/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-365;3;-2;3;-2;01/04/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-456;3;-2;3;-2;01/07/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-456;3;-2;3;-2;01/07/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-548;3;-2;3;-2;01/10/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-548;3;-2;3;-2;01/10/2010
8918;149900;1414.1509433962;3;0.046787709497207;3;-644;3;-2;3;-2;05/01/2011
8918;149900;1414.1509433962;3;0.046787709497207;3;-644;3;-2;3;-2;05/01/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;160000;1509.4339622642;1;0.11731843575419;1;-742;1;0;1;0;13/04/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-833;1;0;1;0;13/07/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;174500;1646.2264150943;1;0.21857541899441;1;-897;1;0;1;0;15/09/2011
8918;261820;3164.3703166546;0;0.02433489827856;0;-5;0;1;0;1;06/08/2015
8918;261820;3164.3703166546;0;0.02433489827856;0;-5;0;1;0;1;06/08/2015
8918;261820;3164.3703166546;0;0.02433489827856;0;-66;0;1;0;1;06/10/2015
8918;261820;3164.3703166546;0;0.02433489827856;0;-66;0;1;0;1;06/10/2015
8918;268880;3249.6978486826;0;0.051956181533646;0;-124;0;1;0;1;03/12/2015
8918;268880;3249.6978486826;0;0.051956181533646;0;-124;0;1;0;1;03/12/2015
8918;268880;3249.6978486826;0;0.051956181533646;0;-198;0;1;0;1;15/02/2016
8918;268880;3249.6978486826;0;0.051956181533646;0;-198;0;1;0;1;15/02/2016
8918;268880;3249.6978486826;0;0.051956181533646;0;-235;0;1;0;1;23/03/2016
8918;268880;3249.6978486826;0;0.051956181533646;0;-235;0;1;0;1;23/03/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-262;0;1;0;1;19/04/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-262;0;1;0;1;19/04/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-291;0;1;0;1;18/05/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-291;0;1;0;1;18/05/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-333;0;1;0;1;29/06/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-333;0;1;0;1;29/06/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-352;0;1;0;1;18/07/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-352;0;1;0;1;18/07/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-391;0;1;0;1;26/08/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-391;0;1;0;1;26/08/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-418;0;1;0;1;22/09/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-418;0;1;0;1;22/09/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-460;0;1;0;1;03/11/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-460;0;1;0;1;03/11/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-516;0;1;0;1;29/12/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-516;0;1;0;1;29/12/2016
8918;273140;3301.1844331641;0;0.068622848200313;0;-521;0;1;0;1;03/01/2017
8918;273140;3301.1844331641;0;0.068622848200313;0;-521;0;1;0;1;03/01/2017
8918;273140;3301.1844331641;0;0.068622848200313;0;-583;0;1;0;1;06/03/2017
8918;273140;3301.1844331641;0;0.068622848200313;0;-583;0;1;0;1;06/03/2017
8918;273140;3301.1844331641;0;0.068622848200313;0;-643;0;1;0;1;05/05/2017
8918;273140;3301.1844331641;0;0.068622848200313;0;-643;0;1;0;1;05/05/2017
8918;262000;3166.5458061397;0;0.025039123630673;0;-795;0;1;0;1;04/10/2017
8918;262000;3166.5458061397;0;0.025039123630673;0;-795;0;1;0;1;04/10/2017
8918;262000;3166.5458061397;1;0.025039123630673;1;-943;1;0;1;0;01/03/2018
8918;262000;3166.5458061397;1;0.025039123630673;1;-943;1;0;1;0;01/03/2018
8918;310910;3164.4783715013;0;0.20976653696498;0;-5;0;0;0;0;06/08/2015
8918;310910;3164.4783715013;0;0.20976653696498;0;-5;0;0;0;0;06/08/2015
8918;310910;3164.4783715013;0;0.20976653696498;0;-66;0;0;0;0;06/10/2015
8918;310910;3164.4783715013;0;0.20976653696498;0;-66;0;0;0;0;06/10/2015
8918;319280;3249.6692111959;0;0.24233463035019;0;-124;0;0;0;0;03/12/2015
